UPM,NVIVI,NHOGA,DPTO,DPTO_NOMBRE,AREA,AREA_DESC,TOTAL,V23A1,TIENE_INTERNET,V23C1,V23C2,EDAD_JEFE,SEXO_JEFE_DESC,ANIOS_ESTUDIO_JEFE,NIVEL_EDUC_JEFE,CAT_OCUP_JEFE_DESC,IPCM,QUINTIL_ING,DECIL_ING,FACTOR
3353,6,1,2,San Pedro,1,Urbana,5,1,1,1.0,6.0,52,Mujer,14.0,4. Superior (13+ años),Cuenta propia,5375870.4,5,10,76
3353,15,1,2,San Pedro,1,Urbana,1,6,0,,,88,Hombre,3.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,3699577.0,5,9,107
3353,22,1,2,San Pedro,1,Urbana,1,6,1,1.0,6.0,52,Mujer,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,4986766.88869123,5,10,60
3353,23,1,2,San Pedro,1,Urbana,4,1,1,1.0,6.0,53,Mujer,12.0,3. Media/Bachillerato (10-12 años),Empleador/a,3222916.66666667,5,9,96
3353,24,1,2,San Pedro,1,Urbana,3,6,0,,,71,Mujer,18.0,4. Superior (13+ años),Cuenta propia,3783192.33333333,5,9,76
3353,38,1,2,San Pedro,1,Urbana,1,1,0,,,37,Hombre,16.0,4. Superior (13+ años),Cuenta propia,10000000.0,5,10,165
3353,39,1,2,San Pedro,1,Urbana,3,1,1,1.0,6.0,36,Hombre,18.0,4. Superior (13+ años),Empleador/a,4247792.5955976,5,9,117
3353,45,1,2,San Pedro,1,Urbana,4,1,1,1.0,6.0,47,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleador/a,2708333.33333333,4,8,117
3353,46,1,2,San Pedro,1,Urbana,3,1,1,1.0,6.0,32,Hombre,17.0,4. Superior (13+ años),Empleado/a privado/a,4356292.66666667,5,10,91
3380,28,1,2,San Pedro,6,Rural,1,6,1,6.0,1.0,69,Hombre,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,1137539.56834532,2,4,157
3380,31,1,2,San Pedro,6,Rural,9,6,0,,,63,Mujer,3.0,1. Básica incompleta (0-5 años),Cuenta propia,1058658.56967759,2,3,135
3380,33,1,2,San Pedro,6,Rural,1,6,0,,,75,Hombre,0.0,1. Básica incompleta (0-5 años),Cuenta propia,1821720.05923261,4,7,92
3380,40,1,2,San Pedro,6,Rural,8,6,0,,,32,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,310501.721522781,1,1,136
3380,46,1,2,San Pedro,6,Rural,3,6,0,,,62,Hombre,4.0,1. Básica incompleta (0-5 años),Cuenta propia,3124602.77777777,5,9,124
3380,50,1,2,San Pedro,6,Rural,4,6,0,,,66,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,914230.905275777,2,3,131
3380,52,1,2,San Pedro,6,Rural,4,6,1,1.0,6.0,41,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,2838772.97793764,5,9,144
3380,60,1,2,San Pedro,6,Rural,3,1,1,1.0,6.0,37,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1824448.62589928,4,7,135
3380,64,1,2,San Pedro,6,Rural,4,6,1,1.0,6.0,40,Hombre,9.0,2. Básica completa (6-9 años),Cuenta propia,2296525.22062349,4,8,96
3380,65,1,2,San Pedro,6,Rural,1,6,0,,,84,Mujer,2.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1346664.24388489,3,5,85
3401,1,1,2,San Pedro,6,Rural,3,6,0,,,68,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,556763.055148855,1,1,89
3401,10,1,2,San Pedro,6,Rural,4,6,0,,,36,Mujer,5.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,666021.458638362,1,2,77
3401,12,1,2,San Pedro,6,Rural,6,6,0,,,37,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,454661.623556207,1,1,83
3401,16,1,2,San Pedro,6,Rural,1,6,0,,,95,Mujer,2.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1003956.14255641,2,3,58
3401,21,1,2,San Pedro,6,Rural,7,6,0,,,58,Hombre,4.0,1. Básica incompleta (0-5 años),Cuenta propia,527908.320260756,1,1,80
3401,30,1,2,San Pedro,6,Rural,4,6,0,,,46,Hombre,1.0,1. Básica incompleta (0-5 años),Cuenta propia,497190.254392388,1,1,82
3401,35,1,2,San Pedro,6,Rural,3,6,1,1.0,6.0,43,Hombre,3.0,1. Básica incompleta (0-5 años),Cuenta propia,1617433.34146739,3,6,76
3401,37,1,2,San Pedro,6,Rural,9,6,0,,,49,Mujer,0.0,1. Básica incompleta (0-5 años),Cuenta propia,737302.078249555,1,2,91
3401,40,1,2,San Pedro,6,Rural,4,6,0,,,43,Hombre,11.0,3. Media/Bachillerato (10-12 años),Cuenta propia,583268.530380675,1,1,79
3423,7,1,2,San Pedro,6,Rural,5,1,1,1.0,6.0,48,Hombre,15.0,4. Superior (13+ años),Empleado/a público/a,1640921.93333333,3,6,102
3423,14,1,2,San Pedro,6,Rural,1,6,0,,,52,Hombre,3.0,1. Básica incompleta (0-5 años),Cuenta propia,1122416.66666667,2,4,88
3423,16,1,2,San Pedro,6,Rural,7,6,0,,,46,Mujer,3.0,1. Básica incompleta (0-5 años),Doméstico/a,1671540.85714286,3,6,96
3423,17,1,2,San Pedro,6,Rural,1,6,0,,,25,Hombre,11.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,3400000.0,5,9,85
3423,19,1,2,San Pedro,6,Rural,3,6,0,,,59,Mujer,0.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,448578.222222222,1,1,78
3423,22,1,2,San Pedro,6,Rural,4,6,0,,,42,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,1814392.0,3,6,81
3423,23,1,2,San Pedro,6,Rural,5,6,1,1.0,6.0,50,Hombre,8.0,2. Básica completa (6-9 años),Cuenta propia,1897152.2,4,7,85
3423,30,1,2,San Pedro,6,Rural,4,6,0,,,46,Mujer,7.0,2. Básica completa (6-9 años),Empleado/a privado/a,930319.083333333,2,3,79
3423,37,1,2,San Pedro,6,Rural,3,6,0,,,64,Hombre,3.0,1. Básica incompleta (0-5 años),Cuenta propia,925078.222222222,2,3,65
3423,43,1,2,San Pedro,6,Rural,4,6,1,1.0,6.0,37,Hombre,15.0,4. Superior (13+ años),Cuenta propia,1632617.5,3,6,86
3423,44,1,2,San Pedro,6,Rural,6,6,0,,,42,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,634619.888888889,1,1,78
3443,8,1,2,San Pedro,6,Rural,3,6,1,1.0,6.0,29,Mujer,16.0,4. Superior (13+ años),Cuenta propia,3762528.53717025,5,9,54
3443,9,1,2,San Pedro,6,Rural,2,6,0,,,35,Hombre,12.0,3. Media/Bachillerato (10-12 años),Doméstico/a,5645655.44364507,5,10,105
3443,10,1,2,San Pedro,6,Rural,7,6,0,,,50,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,452176.153305926,1,1,95
3443,15,1,2,San Pedro,6,Rural,5,1,1,1.0,6.0,45,Hombre,16.0,4. Superior (13+ años),Empleado/a público/a,5414651.97170262,5,10,89
3443,16,1,2,San Pedro,6,Rural,2,6,0,,,80,Hombre,0.0,1. Básica incompleta (0-5 años),Cuenta propia,2051489.58117505,4,7,72
3443,31,1,2,San Pedro,6,Rural,3,6,0,,,69,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,1499726.29072741,3,5,124
3443,38,1,2,San Pedro,6,Rural,4,1,1,1.0,6.0,47,Hombre,15.0,4. Superior (13+ años),Empleado/a público/a,5239442.65947241,5,10,104
3443,53,1,2,San Pedro,6,Rural,2,6,1,1.0,6.0,31,Mujer,5.0,1. Básica incompleta (0-5 años),Cuenta propia,1546654.67625899,3,6,88
3443,54,1,2,San Pedro,6,Rural,4,1,1,1.0,6.0,51,Hombre,18.0,4. Superior (13+ años),Empleador/a,6506842.74580334,5,10,100
3443,57,1,2,San Pedro,6,Rural,4,6,1,1.0,6.0,40,Mujer,12.0,3. Media/Bachillerato (10-12 años),Doméstico/a,1484289.56834532,3,5,103
3443,58,1,2,San Pedro,6,Rural,3,6,1,1.0,6.0,28,Mujer,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,1572493.58992805,3,6,85
3464,9,1,2,San Pedro,6,Rural,1,6,0,,,79,Hombre,3.0,1. Básica incompleta (0-5 años),Cuenta propia,1661887.86719311,3,6,80
3464,10,1,2,San Pedro,6,Rural,1,6,0,,,62,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,1386817.45632927,3,5,70
3464,13,1,2,San Pedro,6,Rural,5,6,0,,,54,Hombre,7.0,2. Básica completa (6-9 años),Empleado/a privado/a,679875.489495097,1,2,83
3464,14,1,2,San Pedro,6,Rural,3,6,0,,,70,Hombre,3.0,1. Básica incompleta (0-5 años),Cuenta propia,1598997.47922151,3,6,65
3464,18,1,2,San Pedro,6,Rural,2,6,1,6.0,1.0,39,Mujer,5.0,1. Básica incompleta (0-5 años),Cuenta propia,584328.464824122,1,1,93
3464,21,1,2,San Pedro,6,Rural,4,6,0,,,44,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,817756.183776026,1,2,67
3464,25,1,2,San Pedro,6,Rural,4,6,0,,,66,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,905149.014417328,2,3,66
3464,27,1,2,San Pedro,6,Rural,2,6,0,,,75,Mujer,6.0,2. Básica completa (6-9 años),Cuenta propia,1005649.67695621,2,3,61
3464,28,1,2,San Pedro,6,Rural,4,6,0,,,36,Hombre,11.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,873720.387652552,2,3,92
3464,29,1,2,San Pedro,6,Rural,4,6,0,,,64,Hombre,4.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1406549.78068917,3,5,58
3464,34,1,2,San Pedro,6,Rural,1,6,0,,,55,Hombre,1.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,796554.199569278,1,2,87
3484,3,1,2,San Pedro,6,Rural,4,6,1,1.0,6.0,35,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,953437.047756876,2,3,85
3484,4,1,2,San Pedro,6,Rural,4,6,1,1.0,6.0,54,Mujer,5.0,1. Básica incompleta (0-5 años),Empleador/a,1505426.91751086,3,5,91
3484,11,1,2,San Pedro,6,Rural,2,1,1,1.0,6.0,24,Hombre,10.0,3. Media/Bachillerato (10-12 años),Cuenta propia,1906874.09551375,4,7,125
3484,29,1,2,San Pedro,6,Rural,4,6,0,,,36,Hombre,5.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,1690382.89761216,3,6,124
3484,30,1,2,San Pedro,6,Rural,5,6,0,,,53,Mujer,5.0,1. Básica incompleta (0-5 años),Cuenta propia,989687.727930537,2,3,99
3484,36,1,2,San Pedro,6,Rural,1,6,0,,,26,Mujer,14.0,4. Superior (13+ años),Doméstico/a,1806512.30101303,3,6,96
3484,38,1,2,San Pedro,6,Rural,4,6,0,,,86,Hombre,0.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1211868.66859624,2,4,107
3484,47,1,2,San Pedro,6,Rural,2,6,0,,,27,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1405065.12301013,3,5,107
3484,49,1,2,San Pedro,6,Rural,2,6,1,1.0,6.0,31,Hombre,15.0,4. Superior (13+ años),Empleado/a público/a,5550007.23589003,5,10,99
3484,52,1,2,San Pedro,6,Rural,1,6,1,6.0,1.0,70,Hombre,4.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,983545.586107093,2,3,75
3491,2,1,2,San Pedro,1,Urbana,2,6,1,1.0,6.0,52,Hombre,15.0,4. Superior (13+ años),Cuenta propia,2348590.27279254,4,7,137
3491,4,1,2,San Pedro,1,Urbana,2,1,0,,,54,Hombre,11.0,3. Media/Bachillerato (10-12 años),Cuenta propia,896123.474515438,1,2,172
3491,18,1,2,San Pedro,1,Urbana,3,1,1,1.0,6.0,50,Hombre,15.0,4. Superior (13+ años),Empleado/a público/a,5695972.80082956,5,10,114
3491,20,1,2,San Pedro,1,Urbana,2,6,0,,,71,Hombre,12.0,3. Media/Bachillerato (10-12 años),Inactivo/No aplica,1393969.84924624,2,4,113
3491,21,1,2,San Pedro,1,Urbana,2,1,1,1.0,6.0,25,Mujer,15.0,4. Superior (13+ años),Cuenta propia,2439447.23618091,4,8,132
3491,26,1,2,San Pedro,1,Urbana,3,6,0,,,71,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,3285786.07322327,5,9,96
3491,27,1,2,San Pedro,1,Urbana,1,1,1,1.0,6.0,49,Hombre,18.0,4. Superior (13+ años),Empleado/a público/a,13939698.4924624,5,10,225
3491,32,1,2,San Pedro,1,Urbana,1,6,1,6.0,1.0,40,Hombre,16.0,4. Superior (13+ años),Empleado/a público/a,3827442.92893038,5,9,171
3491,51,1,2,San Pedro,1,Urbana,3,6,0,,,56,Hombre,6.0,2. Básica completa (6-9 años),Empleador/a,1003383.50514477,2,3,130
3504,4,1,2,San Pedro,1,Urbana,4,1,1,1.0,6.0,55,Hombre,16.0,4. Superior (13+ años),Cuenta propia,4250733.62005858,5,9,96
3504,9,1,2,San Pedro,1,Urbana,2,6,1,1.0,6.0,56,Mujer,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,1667830.53008393,3,5,101
3504,20,1,2,San Pedro,1,Urbana,2,6,1,1.0,6.0,80,Hombre,5.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,2054015.6783797,4,7,127
3504,29,1,2,San Pedro,1,Urbana,2,6,1,1.0,6.0,48,Hombre,9.0,2. Básica completa (6-9 años),Cuenta propia,3792625.30564673,5,9,149
3504,31,1,2,San Pedro,1,Urbana,5,1,1,1.0,6.0,65,Hombre,9.0,2. Básica completa (6-9 años),Cuenta propia,2218691.47303939,4,7,83
3504,34,1,2,San Pedro,1,Urbana,2,6,0,,,64,Mujer,5.0,1. Básica incompleta (0-5 años),Empleado/a público/a,2487664.71449488,4,8,84
3504,35,1,2,San Pedro,1,Urbana,4,1,1,1.0,6.0,25,Mujer,17.0,4. Superior (13+ años),Cuenta propia,1526233.07101025,3,5,139
3504,47,1,2,San Pedro,1,Urbana,4,1,1,1.0,6.0,49,Hombre,15.0,4. Superior (13+ años),Empleado/a público/a,4061493.41142022,5,9,110
3504,52,1,2,San Pedro,1,Urbana,2,6,0,,,61,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,1294601.02489019,2,4,102
3504,64,1,2,San Pedro,1,Urbana,2,6,0,,,72,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,847836.74963397,1,2,63
3527,3,1,2,San Pedro,6,Rural,4,6,0,,,37,Hombre,11.0,3. Media/Bachillerato (10-12 años),Cuenta propia,2047949.83872901,4,7,86
3527,10,1,2,San Pedro,6,Rural,2,6,0,,,55,Mujer,3.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,923211.480815345,2,3,99
3527,15,1,2,San Pedro,6,Rural,1,6,0,,,84,Hombre,4.0,1. Básica incompleta (0-5 años),Cuenta propia,1207881.09040767,2,4,86
3527,19,1,2,San Pedro,6,Rural,4,6,0,,,38,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,741093.427458032,1,2,99
3527,20,1,2,San Pedro,6,Rural,2,6,0,,,64,Hombre,3.0,1. Básica incompleta (0-5 años),Cuenta propia,894323.962829734,2,3,65
3527,22,1,2,San Pedro,6,Rural,2,6,1,1.0,6.0,67,Hombre,3.0,1. Básica incompleta (0-5 años),Cuenta propia,1409709.74940048,3,5,67
3527,32,1,2,San Pedro,6,Rural,4,6,0,,,67,Hombre,4.0,1. Básica incompleta (0-5 años),Cuenta propia,630753.15239808,1,1,63
3527,35,1,2,San Pedro,6,Rural,1,6,1,6.0,1.0,44,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,1761190.64748201,3,6,109
3527,40,1,2,San Pedro,6,Rural,5,6,1,1.0,6.0,51,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,385560.003932853,1,1,66
3527,48,1,2,San Pedro,6,Rural,3,6,0,,,46,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,2371875.68425259,4,8,80
3549,1,1,2,San Pedro,6,Rural,4,1,1,1.0,6.0,75,Mujer,4.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,960939.919478348,2,3,63
3549,3,1,2,San Pedro,6,Rural,4,6,0,,,54,Hombre,15.0,4. Superior (13+ años),Cuenta propia,3494190.09731197,5,9,90
3549,4,1,2,San Pedro,6,Rural,3,6,0,,,77,Mujer,6.0,2. Básica completa (6-9 años),Cuenta propia,431437.097950069,1,1,64
3549,9,1,2,San Pedro,6,Rural,3,6,0,,,59,Hombre,5.0,1. Básica incompleta (0-5 años),Cuenta propia,380092.147004867,1,1,74
3549,12,1,2,San Pedro,6,Rural,2,6,0,,,67,Hombre,9.0,2. Básica completa (6-9 años),Cuenta propia,561363.27470687,1,1,56
3549,13,1,2,San Pedro,6,Rural,2,6,0,,,40,Hombre,9.0,2. Básica completa (6-9 años),Cuenta propia,509856.918521179,1,1,78
3549,14,1,2,San Pedro,6,Rural,5,6,0,,,38,Hombre,9.0,2. Básica completa (6-9 años),Cuenta propia,918415.859822927,2,3,69
3549,23,1,2,San Pedro,6,Rural,3,6,0,,,56,Hombre,7.0,2. Básica completa (6-9 años),Cuenta propia,497846.374730799,1,1,74
3549,28,1,2,San Pedro,6,Rural,4,6,0,,,58,Mujer,4.0,1. Básica incompleta (0-5 años),Familiar no remunerado,524645.528056953,1,1,74
3549,37,1,2,San Pedro,6,Rural,3,6,1,1.0,6.0,86,Hombre,12.0,3. Media/Bachillerato (10-12 años),Inactivo/No aplica,813008.686049297,1,2,72
3549,40,1,2,San Pedro,6,Rural,1,6,0,,,87,Hombre,2.0,1. Básica incompleta (0-5 años),Cuenta propia,1585717.3718593,3,6,79
3571,1,1,2,San Pedro,6,Rural,4,6,0,,,37,Hombre,4.0,1. Básica incompleta (0-5 años),Empleador/a,1192374.27777778,2,4,89
3571,2,1,2,San Pedro,6,Rural,4,6,0,,,34,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,4309052.62021072,5,10,111
3571,15,1,2,San Pedro,6,Rural,1,6,1,6.0,1.0,44,Hombre,5.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,1472026.81992337,3,5,129
3571,20,1,2,San Pedro,6,Rural,2,6,0,,,67,Mujer,5.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,653539.885656129,1,2,84
3571,27,1,2,San Pedro,6,Rural,5,6,0,,,56,Mujer,6.0,2. Básica completa (6-9 años),Cuenta propia,1516801.14789272,3,5,101
3571,31,1,2,San Pedro,6,Rural,2,6,0,,,65,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,748506.872246167,1,2,76
3571,33,1,2,San Pedro,6,Rural,2,6,0,,,52,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,1659932.77059387,3,6,97
3571,38,1,2,San Pedro,6,Rural,4,6,0,,,78,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,1836443.71797174,4,7,74
3571,39,1,2,San Pedro,6,Rural,2,6,0,,,45,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,1016751.37691571,2,3,102
3571,45,1,2,San Pedro,6,Rural,3,6,0,,,64,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,435928.520114942,1,1,89
3591,5,1,2,San Pedro,6,Rural,3,6,1,1.0,6.0,38,Mujer,16.0,4. Superior (13+ años),Empleado/a privado/a,1153897.66666667,2,4,66
3591,11,1,2,San Pedro,6,Rural,2,6,0,,,57,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,738666.666666667,1,2,98
3591,21,1,2,San Pedro,6,Rural,1,6,0,,,65,Hombre,4.0,1. Básica incompleta (0-5 años),Cuenta propia,1600000.0,3,6,60
3591,23,1,2,San Pedro,6,Rural,1,6,0,,,55,Hombre,1.0,1. Básica incompleta (0-5 años),Cuenta propia,891833.333333333,2,3,88
3591,27,1,2,San Pedro,6,Rural,5,6,0,,,54,Hombre,4.0,1. Básica incompleta (0-5 años),Cuenta propia,322543.866666667,1,1,79
3591,28,1,2,San Pedro,6,Rural,4,6,0,,,79,Hombre,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,950309.333333333,2,3,81
3591,29,1,2,San Pedro,6,Rural,4,6,0,,,36,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,731996.5,1,2,84
3591,34,1,2,San Pedro,6,Rural,5,6,0,,,81,Hombre,3.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,441636.066666667,1,1,75
3591,38,1,2,San Pedro,6,Rural,2,6,0,,,79,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,1115205.16666667,2,4,69
3591,44,1,2,San Pedro,6,Rural,5,6,0,,,60,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,205821.933333333,1,1,79
3612,3,1,2,San Pedro,6,Rural,2,6,0,,,74,Hombre,4.0,1. Básica incompleta (0-5 años),Cuenta propia,743422.299670636,1,2,63
3612,6,1,2,San Pedro,6,Rural,4,6,0,,,59,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,1489768.47852172,3,5,72
3612,7,1,2,San Pedro,6,Rural,2,6,0,,,55,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,1609054.80561555,3,6,61
3612,12,1,2,San Pedro,6,Rural,2,6,0,,,29,Hombre,13.0,4. Superior (13+ años),Cuenta propia,674955.906527479,1,2,63
3612,13,1,2,San Pedro,6,Rural,2,6,0,,,60,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,2485624.1600672,4,8,50
3612,14,1,2,San Pedro,6,Rural,5,6,0,,,53,Hombre,0.0,1. Básica incompleta (0-5 años),Cuenta propia,353398.654283658,1,1,50
3612,17,1,2,San Pedro,6,Rural,2,6,0,,,66,Hombre,6.0,2. Básica completa (6-9 años),Empleador/a,2600541.78665707,4,8,52
3612,23,1,2,San Pedro,6,Rural,4,6,0,,,42,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,303761.987041037,1,1,74
3612,26,1,2,San Pedro,6,Rural,3,6,0,,,50,Hombre,5.0,1. Básica incompleta (0-5 años),Cuenta propia,828971.322294218,1,2,59
3612,28,1,2,San Pedro,6,Rural,3,6,0,,,67,Hombre,3.0,1. Básica incompleta (0-5 años),Cuenta propia,2486389.72282218,4,8,54
3612,39,1,2,San Pedro,6,Rural,1,6,1,6.0,1.0,51,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,1592287.31701464,3,6,85
3627,5,1,2,San Pedro,1,Urbana,1,6,1,6.0,1.0,18,Hombre,9.0,2. Básica completa (6-9 años),Empleado/a privado/a,2709768.45151954,4,8,181
3627,21,1,2,San Pedro,1,Urbana,3,6,1,1.0,6.0,34,Hombre,15.0,4. Superior (13+ años),Empleado/a privado/a,1639242.64351182,3,5,146
3627,22,1,2,San Pedro,1,Urbana,2,1,1,1.0,6.0,51,Hombre,6.0,2. Básica completa (6-9 años),Empleador/a,5795893.6324168,5,10,167
3627,29,1,2,San Pedro,1,Urbana,4,6,0,,,45,Hombre,6.0,2. Básica completa (6-9 años),Cuenta propia,890710.926193924,1,2,146
3627,46,1,2,San Pedro,1,Urbana,3,1,0,,,46,Hombre,4.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,1316412.20453449,2,4,193
3627,50,1,2,San Pedro,1,Urbana,5,6,1,1.0,6.0,52,Mujer,9.0,2. Básica completa (6-9 años),Doméstico/a,576076.700434155,1,1,119
3627,51,1,2,San Pedro,1,Urbana,1,6,0,,,81,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,1645933.42981187,3,5,99
3627,54,1,2,San Pedro,1,Urbana,3,6,0,,,73,Hombre,5.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1371611.19150989,2,4,90
3627,58,1,2,San Pedro,1,Urbana,3,6,0,,,22,Mujer,8.0,2. Básica completa (6-9 años),Inactivo/No aplica,688190.963338159,1,1,218
3640,3,1,2,San Pedro,1,Urbana,4,6,0,,,37,Mujer,5.0,1. Básica incompleta (0-5 años),Doméstico/a,627250.329983251,1,1,82
3640,4,1,2,San Pedro,1,Urbana,1,6,1,6.0,1.0,61,Hombre,12.0,3. Media/Bachillerato (10-12 años),Inactivo/No aplica,1991385.49892319,3,6,85
3640,5,1,2,San Pedro,1,Urbana,3,1,1,1.0,6.0,59,Hombre,11.0,3. Media/Bachillerato (10-12 años),Empleador/a,2412621.93204117,4,7,108
3640,7,1,2,San Pedro,1,Urbana,3,6,0,,,67,Hombre,2.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,630605.407992345,1,1,76
3640,8,1,2,San Pedro,1,Urbana,2,6,1,1.0,6.0,69,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,7814528.59535777,5,10,110
3640,11,1,2,San Pedro,1,Urbana,1,6,0,,,77,Mujer,6.0,2. Básica completa (6-9 años),Inactivo/No aplica,1393548.67121321,2,4,64
3640,15,1,2,San Pedro,1,Urbana,1,6,0,,,74,Mujer,1.0,1. Básica incompleta (0-5 años),Inactivo/No aplica,1293979.39626705,2,4,36
3640,19,1,2,San Pedro,1,Urbana,3,6,1,1.0,6.0,38,Mujer,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,705120.005423947,1,1,77
3640,29,1,2,San Pedro,1,Urbana,3,6,1,1.0,6.0,70,Mujer,9.0,2. Básica completa (6-9 años),Cuenta propia,1802760.12299594,3,6,48
3640,44,1,2,San Pedro,1,Urbana,4,6,1,1.0,6.0,51,Hombre,6.0,2. Básica completa (6-9 años),Empleado/a privado/a,1169938.98061738,2,3,77
3640,46,1,2,San Pedro,1,Urbana,2,6,1,1.0,6.0,53,Mujer,16.0,4. Superior (13+ años),Empleado/a público/a,4993570.47236183,5,10,76
3640,49,1,2,San Pedro,1,Urbana,4,6,1,1.0,6.0,39,Hombre,12.0,3. Media/Bachillerato (10-12 años),Empleado/a privado/a,1058009.21320891,2,3,89
3641,3,1,2,San Pedro,6,Rural,1,6,1,1.0,6.0,78,Mujer,15.0,4. Superior (13+ años),Inactivo/No aplica,5813161.76470588,5,10,93
3641,24,1,2,San Pedro,6,Rural,1,6,0,,,59,Hombre,1.0,1. Básica incompleta (0-5 años),Empleado/a privado/a,6221102.94117646,5,10,148
3641,27,1,2,San Pedro,6,Rural,2,6,1,1.0,6.0,63,Hombre,7.0,2. Básica completa (6-9 años),Empleador/a,7138970.58823529,5,10,106
3641,49,1,2,San Pedro,6,Rural,2,1,1,1.0,6.0,59,Hombre,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,7903860.29411764,5,10,138
3641,58,1,2,San Pedro,6,Rural,1,6,1,1.0,6.0,49,Hombre,17.0,4. Superior (13+ años),Empleado/a privado/a,7138970.58823529,5,10,196
3641,64,1,2,San Pedro,6,Rural,1,1,1,1.0,6.0,30,Hombre,17.0,4. Superior (13+ años),Empleado/a privado/a,9178676.47058823,5,10,162
3657,8,1,2,San Pedro,6,Rural,3,6,0,,,53,Mujer,1.0,1. Básica incompleta (0-5 años),Familiar no remunerado,493803.22078544,1,1,163
3657,17,1,2,San Pedro,6,Rural,2,6,0,,,61,Mujer,12.0,3. Media/Bachillerato (10-12 años),Cuenta propia,3905587.40421455,5,10,174
3657,18,1,2,San Pedro,6,Rural,2,1,1,1.0,6.0,62,Hombre,7.0,2. Básica completa (6-9 años),Empleado/a público/a,5359844.947318,5,10,175
