UPM;NVIVI;NHOGA;AÑO;DPTO;AREA;HOMBRES;MUJERES;TOTAL;V01;V02A;V02B;V03;V04;V05;V06;V07;V07A;V08;V09;V10;V11A;V11B;V12;V13;V14A;V14B;V15;V16;V17;V18;V19;V20;V21;V21G;V23A1;V23A2;V23B;V23C1;V23C2;V2401;V2402;V2403;V2404;V2404A;V2404B;V2405;V2406;V2407;V2408;V2409;V2410;V2411;V2412;V2413;V2414;THOGAV;FACTOR;POBREZAI;POBNOPOI
12048;58;1;2025;7;1;1;2;3;1;5;3;4;5;6;1;1;2;11;7;1;6;1;1;2;1;2;2;1;1; ;1000000; ;1;288000;1;6;1;1;6;1;1;1;1;1;6;1;6;1;1;6;1;1;1;6;1;2;98;3;0
12048;66;1;2025;7;1;1;1;2;1;2;1;4;4;1;1;1;2;1;2;1;6;1;1;2;1;1;6;6; ; ;200000; ;6; ;6;6;6; ; ;1;6;1;1;6;6;6;6;6;6;6;6;6;6;6;6;2;116;1;1
12061;5;1;2025;7;1;0;2;2;1;3;2;4;5;1;1;1;2;1;2;1;6;1;1;2;1;2;2;1;4; ;500000; ;6; ;6;6;1;1;6;6;1;1;1;6;6;6;6;6;1;6;1;6;6;1;6;3;103;3;0
12061;25;1;2025;7;1;1;1;2;1;3;1;4;5;1;1;1;2;1;2;1;6;1;1;2;1;2;2;1;4; ;700000; ;1;400000;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;1;6;1;6;6;2;66;3;0
12061;30;1;2025;7;1;3;1;4;1;4;2;4;4;1;1;1;2;1;2;1;1;1;1;2;1;2;2;1;4; ;950000; ;6; ;1;6;1;1;6;1;6;1;1;1;6;1;6;6;1;6;6;6;1;1;6;4;78;3;0
12061;31;1;2025;7;1;2;3;5;1;3;2;4;5;4;1;1;2;1;2;1;6;1;1;2;1;2;2;4; ;400000; ; ;6; ;6;6;1;1;6;6;1;1;1;1;6;1;6;6;6;6;6;6;1;6;1;4;86;2;1
12061;33;1;2025;7;1;1;4;5;1;3;2;3;4;1;1;1;2;1;2;1;6;1;1;2;1;4;2;1;4; ;700000; ;6; ;6;6;1;1;6;1;1;1;6;1;6;1;6;6;6;6;6;6;1;6;1;4;113;2;1
12061;38;1;2025;7;1;3;3;6;1;4;3;4;4;1;1;1;2;1;2;1;6;1;1;2;1;1;1;1;4; ;400000; ;6; ;6;6;6; ; ;1;1;1;6;6;6;1;6;6;6;6;6;6;1;6;1;4;83;2;1
12061;50;1;2025;7;1;1;3;4;1;3;2;4;4;1;1;1;2;11;7;1;6;1;1;2;1;4;2;6; ; ;450000; ;6; ;6;6;6; ; ;1;1;1;1;1;6;1;6;6;6;6;6;6;1;6;1;3;88;2;1
12061;51;1;2025;7;1;1;0;1;1;3;2;4;4;1;7; ;4;1;5;1;6;1;1;2;1;7;1;6; ; ;350000; ;6; ;6;6;6; ; ;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;114;3;0
12061;55;1;2025;7;1;0;2;2;1;3;2;4;4;4;1;1;5;1;5;1;6;1;6; ;1;2;3;1;1; ;350000; ;6; ;6;6;6; ; ;1;1;1;1;1;6;1;6;6;6;6;1;6;6;6;1;3;115;2;1
12061;57;1;2025;7;1;1;2;3;1;2;2;4;5;4;1;1;2;11;7;1;6;1;1;2;1;2;2;1;4; ;800000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;6;6;1;1;1;2;95;3;0
12061;63;1;2025;7;1;0;1;1;1;3;2;4;4;1;1;1;2;1;2;1;6;1;1;2;1;2;2;1;4; ;600000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;6;6;6;6;6;1;6;6;6;6;1;82;3;0
12061;73;1;2025;7;1;2;1;3;1;2;1;4;4;4;1;1;2;11;7;1;6;1;1;2;1;4;1;1;1; ;600000; ;6; ;1;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;6;1;1;1;2;98;3;0
12079;1;1;2025;7;6;2;0;2;1;3;2;4;5;1;5; ;2;5;2;1;6;1;1;2;1;2;1;4; ;600000; ; ;6; ;6;6;6; ; ;1;1;1;1;1;6;1;6;6;1;6;1;6;1;6;1;3;74;3;0
12079;2;1;2025;7;6;3;0;3;1;3;2;4;4;1;2;1;2;2;2;1;6;1;1;2;1;4;1;1;1; ;300000; ;6; ;6;6;6; ; ;1;1;6;6;1;6;6;6;6;6;6;6;6;6;6;1;4;101;3;0
12079;4;1;2025;7;6;2;2;4;1;3;2;4;4;4;2;1;2;2;2;1;6;1;1;2;1;4;1;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;1;6;1;6;6;1;6;1;6;1;1;1;4;102;3;0
12079;7;1;2025;7;6;2;0;2;1;1;1;3;4;1;2;1;2;2;2;1;6;1;1;6;1;1;1;1;4; ;350000; ;6; ;6;6;6; ; ;1;1;1;1;6;6;1;6;6;6;6;1;6;6;6;1;4;127;3;0
12079;18;1;2025;7;6;2;1;3;1;2;2;3;1;3;2;1;1;2;1;1;6;1;1;3;1;1;1;1;1; ;350000; ;1;350000;6;6;6; ; ;1;1;6;6;6;6;1;6;6;6;6;6;6;1;6;1;2;96;3;0
12079;28;1;2025;7;6;1;0;1;1;1;1;3;1;4;2;1;1;2;1;1;6;1;1;6;1;1;1;6; ; ;250000; ;6; ;6;6;6; ; ;1;6;1;6;6;6;6;6;6;6;6;6;6;6;6;6;1;88;3;0
12079;30;1;2025;7;6;2;2;4;1;3;2;3;1;1;3;1;2;3;2;1;6;1;1;2;1;1;1;1;1; ;300000; ;6; ;6;6;6; ; ;1;1;1;6;6;6;1;6;6;6;6;1;6;6;6;1;2;75;3;0
12079;40;1;2025;7;6;1;0;1;1;1;1;3;1;4;3;1;1;3;1;6;6;6;1;7;6;1;1;1;1; ;200000; ;6; ;6;6;6; ; ;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;60;2;1
12101;6;1;2025;7;6;1;1;2;1;3;3;4;4;1;2;1;2;2;2;1;6;1;1;3;1;1;7;1;1; ;99999999999;99999999999;1;500000;6;6;6; ; ;1;1;1;1;6;6;1;6;6;1;6;6;6;1;1;1;2;39;3;0
12101;7;1;2025;7;6;1;1;2;1;3;2;3;4;4;2;1;2;2;2;1;6;1;1;3;1;1;7;1;1; ;99999999999;50000000;6; ;6;6;6; ; ;1;1;1;1;6;6;1;6;6;6;6;6;6;1;6;6;2;53;3;0
12101;11;1;2025;7;6;1;4;5;1;3;2;4;5;1;2;1;2;2;2;1;6;1;1;2;1;4;1;1;1; ;700000; ;6; ;6;6;1;1;6;6;1;1;1;1;6;1;6;6;6;6;6;6;1;6;1;4;62;3;0
12101;23;1;2025;7;6;1;1;2;1;4;3;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;1;1;1; ;600000; ;1;455000;6;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;6;1;1;1;2;50;3;0
12101;27;1;2025;7;6;3;1;4;1;5;3;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;1;1;1; ;700000; ;1;166000;6;6;6; ; ;1;1;1;1;1;6;1;6;6;1;6;1;6;1;6;1;4;53;3;0
12101;34;1;2025;7;6;1;2;3;1;3;2;4;4;4;2;1;2;2;2;1;6;1;1;2;1;2;1;1;1; ;500000; ;1;133000;6;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;6;1;6;1;2;57;3;0
12101;38;1;2025;7;6;2;2;4;1;4;3;4;5;4;2;1;2;2;2;1;6;1;1;2;1;4;1;1;1; ;450000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;6;1;1;1;3;60;3;0
12101;39;1;2025;7;6;0;1;1;1;4;2;4;5;4;2;6;2;2;2;1;6;1;1;2;1;1;1;1;1; ;700000; ;6; ;6;6;1;6;1;1;1;1;1;6;6;6;6;6;6;6;6;6;1;6;6;1;27;3;0
12101;45;1;2025;7;6;1;0;1;1;1;1;4;4;4;2;1;1;2;1;1;6;1;6; ;6;7;1;1;1; ;300000; ;6; ;6;6;1;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;83;3;0
12124;3;1;2025;7;6;2;1;3;1;3;3;3;1;1;2;1;2;2;2;1;6;1;1;3;1;1;1;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;6;6;6;1;6;6;6;6;6;6;1;6;1;3;52;2;1
12124;6;1;2025;7;6;1;1;2;1;4;2;4;5;4;2;1;2;2;2;1;6;1;1;3;1;1;1;1;1; ;500000; ;6; ;6;6;1;1;6;6;1;1;6;6;6;1;6;6;6;6;6;6;6;6;6;2;34;3;0
12124;10;1;2025;7;6;5;1;6;1;6;5;4;4;1;2;1;2;2;2;1;6;1;1;2;1;1;1;1;1; ;800000; ;6; ;6;6;6; ; ;1;1;1;1;1;6;1;6;6;6;6;6;6;1;6;1;4;46;2;1
12124;11;1;2025;7;6;1;1;2;1;3;3;3;5;1;2;1;2;2;2;1;6;1;1;2;1;1;1;1;1; ;600000; ;1;270000;6;6;6; ; ;6;1;1;1;6;6;1;6;6;6;6;1;6;6;6;1;3;61;3;0
12124;25;1;2025;7;6;3;2;5;1;3;3;4;4;4;2;1;2;2;2;1;6;1;1;2;1;1;7;1;7; ;250000; ;6; ;6;6;6; ; ;1;1;1;1;1;6;1;6;6;6;6;1;6;1;6;1;4;64;2;1
12124;33;1;2025;7;6;1;3;4;1;6;4;4;5;1;2;1;2;2;2;1;6;1;1;2;1;1;1;1;1; ;1000000; ;6; ;6;6;6; ; ;1;1;1;1;1;6;1;6;6;6;6;1;6;1;1;1;4;53;3;0
12124;41;1;2025;7;6;1;0;1;1;1;1;3;1;3;2;1;1;2;1;1;6;1;1;7;1;1;1;1;1; ;300000; ;6; ;6;6;6; ; ;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;1;66;2;1
12124;42;1;2025;7;6;1;0;1;1;1;1;3;1;4;2;1;1;2;1;1;6;6;1;7;1;1;1;1;1; ;200000; ;6; ;6;6;6; ; ;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;33;3;0
12124;45;1;2025;7;6;1;1;2;1;2;2;4;4;1;2;1;2;2;2;1;6;1;1;2;1;1;1;6; ; ;250000; ;6; ;6;6;6; ; ;1;6;1;1;6;6;6;6;6;6;6;6;6;6;6;1;4;33;3;0
12124;47;1;2025;7;6;1;1;2;1;2;1;4;4;1;2;1;2;2;2;1;6;1;1;2;1;1;1;1;1; ;350000; ;6; ;6;6;6; ; ;1;1;1;1;6;6;1;6;6;1;6;1;6;1;6;6;2;39;3;0
12124;51;1;2025;7;6;1;1;2;1;1;1;4;4;4;2;1;1;2;1;1;6;1;6; ;6;2;1;1;1; ;300000; ;6; ;6;6;1;1;6;6;6;1;1;6;6;1;6;6;6;6;6;6;6;6;1;2;54;3;0
12138;2;1;2025;7;6;4;1;5;1;3;2;3;2;3;2;1;2;2;2;1;6;1;1;3;1;2;2;4; ;500000; ; ;6; ;6;6;1;1;6;6;1;1;1;1;6;1;6;6;6;6;6;1;1;1;6;4;43;3;0
12138;9;1;2025;7;6;2;0;2;3;1;1;3;4;4;2;1;1;2;1;1;6;1;1;3;6;4;2;4; ;350000; ; ;6; ;6;6;6; ; ;6;6;1;6;1;6;6;6;6;6;6;6;6;6;6;1;4;33;3;0
12138;12;1;2025;7;6;1;1;2;1;5;2;4;5;4;2;1;2;2;2;1;6;1;1;3;1;2;2;1;1; ;800000; ;1;200000;6;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;1;1;1;6;2;33;3;0
12138;13;1;2025;7;6;2;1;3;1;5;3;4;2;1;2;1;2;2;2;1;6;1;1;3;1;2;2;1;1; ;2000000; ;1;500000;6;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;1;1;1;6;2;32;3;0
12138;18;1;2025;7;6;1;0;1;1;2;1;4;5;1;2;1;2;2;2;1;6;1;1;2;1;4;2;6; ; ;1500000; ;1;1200000;6;6;1;1;1;1;1;1;1;1;6;1;6;1;1;1;6;1;1;1;6;1;39;3;0
12138;19;1;2025;7;6;2;1;3;1;6;3;3;2;1;2;1;2;2;2;1;6;1;1;2;1;1;3;4; ;1300000; ; ;6; ;1;1;1;1;6;1;1;1;1;1;1;1;1;1;1;6;6;1;1;1;6;2;33;3;0
12138;25;1;2025;7;6;3;2;5;1;4;3;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;2;4; ;500000; ; ;6; ;6;6;1;1;6;6;1;1;1;6;6;6;6;6;6;6;6;6;6;6;1;4;37;3;0
12138;25;2;2025;7;6;2;3;5;1;5;4;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;2;4; ;620000; ; ;6; ;6;6;1;1;6;6;1;1;1;6;6;1;6;6;6;6;6;6;1;6;1;4;44;3;0
12138;29;1;2025;7;6;1;3;4;1;4;2;4;4;3;2;1;2;2;2;1;6;1;1;3;1;4;2;4; ;600000; ; ;6; ;6;6;6; ; ;1;6;1;6;1;6;1;6;6;6;6;6;6;1;6;1;2;32;3;0
12138;32;1;2025;7;6;1;1;2;1;2;1;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;2;6; ; ;350000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;6;6;6;6;1;1;1;2;46;3;0
12138;36;1;2025;7;6;4;3;7;1;3;2;3;4;4;2;1;2;2;2;1;6;1;1;3;1;2;2;6; ; ;700000; ;6; ;6;6;1;1;6;6;1;1;1;6;6;1;6;6;1;6;6;6;1;1;1;2;28;3;0
12138;40;1;2025;7;6;1;3;4;1;3;2;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;500000; ;6; ;1;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;1;1;1;1;2;34;3;0
12164;1;1;2025;7;6;2;1;3;1;4;4;4;5;4;2;6;2;2;2;1;6;1;1;3;1;1;1;1;1; ;800000; ;6; ;6;6;1;1;6;1;1;1;6;6;6;6;6;6;6;6;6;6;6;1;1;2;41;3;0
12164;3;1;2025;7;6;1;0;1;1;2;2;3;4;4;2;6;2;2;2;1;6;6;1;7;1;1;1;1;1; ;400000; ;6; ;6;6;6; ; ;1;6;1;6;6;6;1;6;6;6;6;6;6;6;6;6;1;25;3;0
12164;11;1;2025;7;6;1;1;2;1;2;1;3;4;4;7; ;4;6;4;1;6;1;1;6;1;4;1;1;1; ;300000; ;6; ;6;6;6; ; ;1;1;1;6;1;6;1;6;6;6;6;6;6;6;6;1;2;36;3;0
12164;14;1;2025;7;6;1;0;1;1;2;1;3;4;4;7; ;4;6;4;1;6;1;1;7;1;1;1;1;1; ;300000; ;6; ;6;6;1;6;1;1;1;6;6;1;6;6;6;6;6;6;6;6;6;6;6;1;59;3;0
12164;16;1;2025;7;6;1;0;1;1;1;1;3;4;4;2;1;1;2;1;1;6;6;1;3;6;4;1;1;1; ;200000; ;6; ;6;6;6; ; ;6;1;6;6;1;6;6;6;6;6;6;6;6;6;6;6;1;28;3;0
12164;22;1;2025;7;6;1;1;2;1;4;3;3;5;4;2;1;2;2;2;1;6;1;1;3;1;1;4;1;1; ;600000; ;6; ;6;6;6; ; ;1;1;1;6;1;6;1;6;6;6;6;1;6;1;6;6;2;37;3;0
12164;33;1;2025;7;6;2;1;3;1;3;2;3;4;4;7; ;4;7;4;1;6;1;1;7;1;1;1;1;1; ;500000; ;6; ;6;6;6; ; ;6;1;1;6;1;6;1;6;6;6;6;6;6;6;6;1;4;48;2;1
12164;39;1;2025;7;6;1;1;2;1;3;2;3;4;3;6; ;2;6;2;1;6;1;1;6;1;1;1;1;1; ;250000; ;6; ;6;6;6; ; ;1;1;1;6;1;6;1;6;6;6;6;6;6;1;6;6;4;25;3;0
12164;40;1;2025;7;6;0;1;1;1;1;1;4;4;4;2;1;1;2;1;1;6;1;1;6;1;4;1;1;1; ;250000; ;6; ;6;6;1;6;1;6;6;1;6;1;6;1;6;6;6;6;6;6;6;6;6;1;17;3;0
12164;43;1;2025;7;6;1;1;2;1;4;4;3;5;4;2;6;2;2;2;1;6;1;1;3;1;1;1;1;1; ;450000; ;6; ;6;6;1;1;6;6;1;1;6;6;6;1;6;6;6;6;6;6;6;6;1;2;35;2;1
12185;4;1;2025;7;6;2;3;5;1;6;4;4;5;3;2;1;2;2;2;1;6;1;1;2;1;2;9;6; ; ;2500000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;1;6;6;6;1;6;1;4;113;3;0
12185;18;1;2025;7;6;1;0;1;1;4;2;3;2;4;2;1;2;2;2;1;6;1;1;3;1;2;1;1;1; ;800000; ;6; ;6;6;1;1;6;1;1;1;1;6;1;1;6;6;1;6;1;6;1;1;1;1;106;3;0
12185;19;1;2025;7;6;2;2;4;1;6;4;3;2;4;2;1;2;2;2;1;6;1;1;3;1;2;4;1;1; ;1000000; ;1;500000;1;6;1;1;6;6;1;1;1;6;6;1;6;6;1;6;1;6;1;1;6;4;110;3;0
12185;29;1;2025;7;6;1;2;3;1;4;2;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;1;1;1; ;800000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;6;6;1;6;1;1;1;2;124;3;0
12185;30;1;2025;7;6;1;2;3;1;5;3;3;5;4;2;1;2;2;2;1;6;1;1;2;1;2;1;1;1; ;800000; ;1;40000;6;6;1;1;6;1;1;1;1;6;6;1;6;6;6;6;6;6;1;1;1;2;128;3;0
12185;39;1;2025;7;6;2;3;5;1;5;4;3;5;4;2;1;2;2;2;1;6;1;1;2;1;2;1;4; ;1000000; ; ;6; ;1;6;1;1;6;6;1;1;1;6;6;1;6;6;1;6;1;6;1;1;1;2;105;3;0
12185;46;1;2025;7;6;2;2;4;1;3;2;3;2;4;2;1;2;2;2;1;6;1;1;3;1;4;4;6; ; ;800000; ;6; ;1;6;1;1;6;1;1;1;6;1;6;6;6;6;1;6;1;1;1;1;1;2;152;3;0
12185;50;1;2025;7;6;1;1;2;1;4;3;3;2;4;2;1;2;2;2;1;6;1;1;2;1;2;1;1;1; ;800000; ;6; ;6;6;1;1;6;6;1;1;1;1;6;1;6;6;1;6;6;1;1;1;1;2;111;3;0
12207;9;1;2025;7;6;1;1;2;1;2;2;4;4;4;2;6;2;2;2;1;6;1;1;2;1;2;1;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;6;6;1;6;6;1;6;1;6;1;6;1;4;67;3;0
12207;15;1;2025;7;6;2;2;4;1;3;3;3;5;4;8; ;2;8;2;1;6;1;1;6;1;4;4;1;1; ;350000; ;6; ;1;6;6; ; ;6;1;1;1;1;6;1;6;6;1;6;1;6;1;1;1;4;78;3;0
12207;16;1;2025;7;6;2;1;3;1;5;3;4;4;4;6; ;2;6;2;1;6;1;1;3;1;4;1;1;1; ;700000; ;6; ;6;6;6; ; ;1;1;1;1;1;6;1;6;6;6;6;1;6;1;1;1;4;74;3;0
12207;18;1;2025;7;6;1;0;1;1;3;2;4;5;1;2;1;2;2;2;1;6;1;1;2;1;4;1;1;1; ;350000; ;6; ;6;6;6; ; ;6;6;6;6;1;6;6;6;6;6;6;6;6;6;6;1;1;59;3;0
12207;19;1;2025;7;6;1;1;2;1;2;2;3;1;3;7; ;5;6;5;1;6;1;1;7;1;1;1;1;1; ;400000; ;6; ;6;6;6; ; ;6;6;6;6;6;6;6;6;6;6;6;6;6;1;6;6;3;92;2;1
12207;28;1;2025;7;6;1;0;1;1;3;2;4;5;1;2;6;2;2;2;1;6;1;1;2;1;4;1;1;1; ;600000; ;6; ;6;6;1;6;1;6;6;6;6;1;6;6;6;6;6;6;6;6;1;6;1;1;135;3;0
12207;30;1;2025;7;6;0;1;1;1;6;4;4;4;1;2;1;2;2;2;1;6;1;1;3;1;1;1;1;1; ;400000; ;6; ;6;6;6; ; ;1;1;1;6;6;6;1;6;6;6;6;6;6;6;6;6;1;85;3;0
12207;32;1;2025;7;6;3;1;4;1;3;3;3;4;4;2;1;2;2;2;1;6;1;1;2;1;1;1;1;7; ;350000; ;6; ;6;6;6; ; ;1;1;1;6;6;6;1;6;6;6;6;6;6;6;1;1;2;61;1;1
12207;43;1;2025;7;6;2;3;5;1;4;3;3;4;4;2;1;2;2;2;1;6;1;1;6;1;4;1;1;1; ;350000; ;6; ;1;6;6; ; ;6;1;6;6;1;6;1;6;6;6;6;1;6;1;6;1;3;69;3;0
12207;45;1;2025;7;6;1;2;3;1;3;3;3;1;4;2;6;2;2;2;1;6;1;1;7;1;1;4;1;1; ;300000; ;6; ;6;6;1;1;6;6;1;1;6;6;6;1;6;6;6;6;6;6;6;6;1;4;67;2;1
12207;57;1;2025;7;6;2;1;3;1;2;2;3;4;4;2;1;1;2;1;1;6;1;1;2;1;1;1;1;1; ;500000; ;6; ;6;6;6; ; ;6;1;1;6;6;6;1;6;6;6;6;6;6;6;6;1;2;96;3;0
12207;63;1;2025;7;6;3;2;5;1;4;3;3;4;4;2;1;2;2;2;1;6;1;1;3;1;4;4;1;1; ;300000; ;6; ;6;6;6; ; ;1;1;1;6;1;6;1;6;6;6;6;6;6;6;6;6;3;71;2;1
12220;16;1;2025;7;1;1;1;2;1;4;3;4;5;10;2;1;2;2;2;1;6;1;1;3;1;2;2;1;1; ;1000000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;1;1;6;1;1;1;1;1;2;127;3;0
12220;24;1;2025;7;1;2;1;3;1;5;3;4;5;4;2;1;2;2;2;1;6;1;1;3;1;2;2;1;1; ;800000; ;6; ;6;6;1;1;6;6;1;1;1;6;6;1;6;6;1;6;1;6;1;1;1;3;114;3;0
12220;27;1;2025;7;1;3;4;7;1;3;3;4;5;4;2;1;2;2;2;1;6;1;1;3;1;1;2;1;1; ;600000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;6;6;6;6;1;6;1;4;107;2;1
12220;31;1;2025;7;1;1;1;2;1;6;4;4;5;4;2;1;2;2;2;1;6;1;1;3;1;2;2;1;1; ;1500000; ;1;99999999999;6;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;1;1;1;1;2;93;3;0
12220;40;1;2025;7;1;2;2;4;1;5;3;4;5;6;2;1;2;2;2;1;6;1;1;3;1;2;2;1;1; ;1500000; ;6; ;1;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;1;1;6;6;4;86;2;1
12220;44;1;2025;7;1;3;1;4;1;3;2;3;4;1;2;1;2;2;2;1;6;1;1;3;1;2;2;1;1; ;1000000; ;6; ;6;6;1;1;6;1;1;1;1;6;6;1;6;6;6;6;1;6;1;1;6;2;133;3;0
12220;59;1;2025;7;1;1;1;2;1;4;2;4;5;1;2;1;2;2;2;1;6;1;1;2;1;4;2;1;1; ;1000000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;6;1;6;1;2;84;3;0
12220;60;1;2025;7;1;1;2;3;1;6;3;4;5;1;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;1300000; ;6; ;1;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;1;1;1;1;2;128;3;0
12220;62;1;2025;7;1;0;1;1;1;3;1;4;5;3;6; ;2;11;7;1;6;1;1;2;1;4;2;4; ;700000; ; ;6; ;1;6;1;1;1;6;6;1;6;1;6;1;6;6;6;6;6;6;1;6;1;1;70;3;0
12220;65;1;2025;7;1;1;3;4;1;4;3;4;4;4;2;1;2;2;2;1;6;1;1;3;1;4;2;1;1; ;800000; ;1;130000;1;6;1;1;6;6;1;1;1;1;6;1;6;6;6;6;1;6;1;1;6;4;106;3;0
12220;85;1;2025;7;1;1;1;2;1;3;2;4;3;1;2;1;2;2;2;1;6;1;1;2;1;1;4;1;1; ;600000; ;6; ;6;6;1;1;6;1;1;1;6;6;6;1;6;6;6;6;6;6;6;6;1;3;123;3;0
12220;86;1;2025;7;1;1;3;4;1;3;2;4;5;4;2;1;2;2;2;1;6;1;1;3;1;2;2;1;1; ;1000000; ;6; ;1;1;1;1;6;1;1;1;1;1;6;1;6;6;1;6;6;1;1;1;1;2;108;3;0
12235;3;1;2025;7;1;1;2;3;1;2;2;3;4;1;2;1;2;2;2;1;6;1;1;2;1;2;2;6; ; ;600000; ;6; ;1;6;1;1;6;1;1;1;1;1;6;1;6;6;6;6;1;6;1;6;1;4;95;3;0
12235;24;1;2025;7;1;1;0;1;1;1;1;4;5;1;2;1;2;2;2;1;6;1;1;3;1;4;1;1;1; ;800000; ;6; ;6;6;1;6;1;1;1;1;6;1;6;1;6;6;1;6;6;6;6;6;1;1;114;3;0
12235;26;1;2025;7;1;2;2;4;1;5;3;4;5;1;2;1;2;2;2;1;6;1;1;2;1;4;2;1;1; ;400000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;6;6;1;1;1;2;96;3;0
12235;33;1;2025;7;1;1;2;3;1;4;3;4;4;4;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;500000; ;6; ;6;6;6; ; ;1;1;1;1;1;6;1;6;6;1;6;1;6;1;6;6;2;68;2;1
12235;34;1;2025;7;1;4;2;6;1;2;2;3;1;1;2;1;1;2;1;1;6;1;1;2;1;1;1;1;1; ;700000; ;6; ;6;6;6; ; ;1;1;1;6;6;6;1;6;6;6;6;6;6;6;6;1;4;94;2;1
12235;37;1;2025;7;1;1;1;2;1;3;1;4;5;6;2;1;2;2;2;1;6;1;1;2;1;2;1;1;1; ;600000; ;6; ;6;6;1;1;6;6;1;1;1;6;6;1;6;1;1;6;6;6;1;1;1;2;93;3;0
12235;41;1;2025;7;1;0;1;1;1;6;4;4;5;4;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;600000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;1;6;6;6;1;6;6;1;86;3;0
12235;46;1;2025;7;1;3;1;4;1;6;4;3;5;1;2;1;2;2;2;1;6;1;1;2;1;2;2;1;1; ;700000; ;1;180000;1;1;1;1;6;1;1;1;1;1;6;1;6;6;1;6;1;6;1;1;1;2;113;3;0
12235;47;1;2025;7;1;2;1;3;1;4;3;4;5;3;2;1;2;2;2;1;6;1;1;2;1;4;7;1;1; ;650000; ;6; ;6;6;6; ; ;1;1;1;1;1;6;1;6;6;1;6;1;6;1;6;1;2;91;3;0
12235;51;1;2025;7;1;2;2;4;1;2;2;3;4;1;2;6;1;2;1;1;6;1;1;7;1;2;1;1;7; ;400000; ;6; ;6;6;6; ; ;6;6;6;1;6;6;1;6;6;6;6;6;6;6;6;6;3;94;2;1
12235;61;1;2025;7;1;1;2;3;1;3;2;4;4;4;2;1;2;2;2;1;6;1;1;3;1;4;2;1;1; ;500000; ;6; ;6;6;1;1;6;1;1;1;1;1;6;1;6;6;6;6;6;6;6;1;1;2;88;3;0
12252;4;1;2025;7;6;2;1;3;1;3;2;4;5;1;6; ;2;6;2;1;6;1;1;2;1;2;1;1;7; ;500000; ;6; ;6;6;6; ; ;6;1;1;1;6;6;6;6;6;6;6;6;6;6;6;6;2;66;3;0
12252;9;1;2025;7;6;1;1;2;1;4;2;4;5;1;2;1;2;2;2;1;6;1;1;2;1;1;1;1;1; ;500000; ;1;196500;6;6;6; ; ;1;1;1;1;6;6;1;6;6;1;6;1;6;1;1;1;2;56;3;0
12252;21;1;2025;7;6;1;0;1;1;3;2;3;4;1;6; ;1;6;1;1;6;1;1;3;1;4;1;1;1; ;400000; ;6; ;6;6;6; ; ;1;6;1;6;1;6;1;6;6;6;6;6;6;1;6;1;1;51;3;0
12252;27;1;2025;7;6;1;3;4;1;3;1;3;1;1;2;1;2;2;2;1;6;1;1;6;1;2;1;1;1; ;350000; ;6; ;6;6;6; ; ;1;1;1;1;1;6;1;6;6;6;6;6;6;6;6;1;2;83;3;0
